Pressure, Change in distance between ball and goal
1.81313,-97.7138
1.81423,-589.108
1.82381,-767.855
1.83493,-7.20191
1.84401,-552.756
1.84592,-478.051
1.84862,178.198
1.8554,-166.435
1.86743,-131.553
1.88205,-2103.65
1.90381,-861.957
1.9103,-3867.42
1.92358,-2621.14
1.93308,-49.1417
1.93792,-493.598
1.94394,1688.29
1.95719,-816.776
1.96038,3005.72
1.96047,1386.05
1.96339,-574.417
1.96917,1077.35
1.96926,-1525.28
1.97981,-958.133
1.98303,-1646.42
1.99338,-2019.45
2.01004,438.422
2.0145,-266.893
2.01603,331.209
2.05328,-1696.72
2.06417,-291.421
2.06911,-523.545
2.08045,162.314
2.10718,218.88
2.10752,-707.517
2.10963,-1640.33
2.11167,-1253.81
2.13329,88.3817
2.14193,-803.108
2.1564,9.98495
2.15914,-891.289
2.1708,-878.449
2.17374,-732.397
2.19871,1041.34
2.21226,526.106
2.2253,-760.113
2.23558,-330.362
2.24223,-2126.5
2.2578,193.626
2.2768,-2138.7
2.28418,-716.944
2.29563,-2722.28
2.29982,229.739
2.3233,2741.22
2.35001,-1020.1
2.35971,-1363.04
2.37368,-120.657
2.37445,-514.756
2.38387,-1076.72
2.38817,-759.336
2.41737,340.688
2.43602,325.899
2.4927,-1537.76
2.50076,-1424.11
2.53635,-275.003
2.54542,69.088
2.60552,-3769.54
2.63396,2615
2.68389,1135.32
2.69848,-1528.14
2.74418,113.172
2.78359,935.826
2.82696,-1473.08
2.87947,1875.1
2.89712,495.638
2.90269,-35.1317
2.97184,222.95
2.97467,137.602
3.04494,-600.294
3.11552,-790.231
3.16999,-1009.21
3.27149,475.242
3.31702,1210.86
3.38128,-36.5352
3.44608,-228.363
3.47578,671.206
3.53848,-1290.89
3.64635,1031.1
3.69284,-150.597
3.80916,2797.58
3.81642,-2456.84
3.88785,-1636.21
3.93271,361.332
4.22091,-946.535
4.32996,-1356.7
4.37905,337.946
4.58759,-1832.37
