MatchId,iId,iStartFrame,iEndFrame
986297,2,1870250,1943607
986297,3,0,0
986297,4,0,0
986302,1,1508417,1575972
986302,2,1601063,1671563
986302,3,0,0
986302,4,0,0
986309,1,1307235,1383651
986309,2,1406665,1480341
986309,3,0,0
986309,4,0,0
986307,1,1104234,1175524
986307,2,1198029,1270059
986307,3,0,0
986307,4,0,0
986306,1,1870160,1940502
986306,2,1965373,2035900
986306,3,0,0
986306,4,0,0
986308,1,1304489,1377423
986308,2,1401479,1477879
986308,3,0,0
986308,4,0,0
986311,1,1506516,1579129
986311,2,1601584,1675035
986311,3,0,0
986311,4,0,0
986310,1,1306845,1377357
986310,2,1400332,1474459
986310,3,0,0
986310,4,0,0
986303,1,1664898,1732431
986303,2,1755512,1829836
986303,3,0,0
986303,4,0,0
986304,1,1667365,1738557
986304,2,1763000,1838461
986304,3,0,0
986304,4,0,0
986305,1,1868505,1936133
986305,2,1958342,2033413
986305,3,0,0
986305,4,0,0
986315,1,1778487,1846090
986315,2,1869968,1941846
986315,3,0,0
986315,4,0,0
986312,1,1801131,1871671
986312,2,1898531,1969971
986312,3,0,0
986312,4,0,0
986313,1,1668565,1737946
986313,2,1761657,1833685
986313,3,0,0
986313,4,0,0
986314,1,1777223,1846033
986314,2,1872603,1943805
986314,3,0,0
986314,4,0,0
986316,1,1306853,1377271
986316,2,1401156,1475436
986316,3,0,0
986316,4,0,0
986320,1,1509965,1578991
986320,2,1603220,1673966
986320,3,0,0
986320,4,0,0
986318,1,1868732,1939226
986318,2,1961566,2035037
986318,3,0,0
986318,4,0,0
986319,1,1305382,1380790
986319,2,1406070,1479725
986319,3,0,0
986319,4,0,0
986317,1,1103529,1174120
986317,2,1197984,1270352
986317,3,0,0
986317,4,0,0
986324,1,1866848,1937294
986324,2,1960623,2035687
986324,3,0,0
986324,4,0,0
986323,1,1867982,1935549
986323,2,1959108,2033925
986323,3,0,0
986323,4,0,0
986322,1,1668868,1736377
986322,2,1760232,1834718
986322,3,0,0
986322,4,0,0
986325,1,1304994,1378563
986325,2,1402898,1476411
986325,3,0,0
986325,4,0,0
986329,1,1508598,1577648
986329,2,1601288,1676654
986329,3,0,0
986329,4,0,0
986327,1,1104893,1182976
986327,2,1205941,1279855
986327,3,0,0
986327,4,0,0
986326,1,1305839,1375186
986326,2,1398513,1471990
986326,3,0,0
986326,4,0,0
986321,1,1666509,1735587
986321,2,1759048,1831049
986321,3,0,0
986321,4,0,0
986328,1,1305030,1372602
986328,2,1396446,1471302
986328,3,0,0
986328,4,0,0
986336,1,1304782,1372451
986336,2,1396282,1469839
986336,3,0,0
986336,4,0,0
986331,1,1666102,1733875
986331,2,1758522,1834891
986331,3,0,0
986331,4,0,0
986338,1,1510154,1577747
986338,2,1601899,1672416
986338,3,0,0
986338,4,0,0
986330,1,1800814,1875918
986330,2,1899852,1973236
986330,3,0,0
986330,4,0,0
986337,1,1305421,1374474
986337,2,1398055,1471558
986337,3,0,0
986337,4,0,0
986332,1,1777268,1846301
986332,2,1868404,1942011
986332,3,0,0
986332,4,0,0
986335,1,1103207,1170783
986335,2,1194681,1266709
986335,3,0,0
986335,4,0,0
986334,1,1868166,1935799
986334,2,1960047,2030524
986334,3,0,0
986334,4,0,0
986333,1,1778227,1847270
986333,2,1870114,1943638
986333,3,0,0
986333,4,0,0
986346,1,1308033,1378544
986346,2,1402867,1475679
986346,3,0,0
986346,4,0,0
986341,1,1868999,1936776
986341,2,1959772,2030233
986341,3,0,0
986341,4,0,0
986340,1,1665131,1734524
986340,2,1757040,1833326
986340,3,0,0
986340,4,0,0
986347,1,1508685,1577687
986347,2,1601156,1674532
986347,3,0,0
986347,4,0,0
986339,1,1667150,1735086
986339,2,1760009,1830423
986339,3,0,0
986339,4,0,0
986342,1,1870014,1938960
986342,2,1961932,2034567
986342,3,0,0
986342,4,0,0
986345,1,1305821,1373530
986345,2,1399231,1471280
986345,3,0,0
986345,4,0,0
986344,1,1308255,1379400
986344,2,1403564,1475502
986344,3,0,0
986344,4,0,0
986343,1,1104266,1173915
986343,2,1198469,1270533
986343,3,0,0
986343,4,0,0
986348,1,1801237,1873342
986348,2,1896430,1970065
986348,3,0,0
986348,4,0,0
986349,1,1867520,1935030
986349,2,1957716,2029664
986349,3,0,0
986349,4,0,0
986354,1,1306243,1376476
986354,2,1400185,1474222
986354,3,0,0
986354,4,0,0
986353,1,1102744,1174000
986353,2,1196495,1270452
986353,3,0,0
986353,4,0,0
986352,1,1666719,1735673
986352,2,1760289,1832687
986352,3,0,0
986352,4,0,0
986355,1,1306098,1375498
986355,2,1399074,1469849
986355,3,0,0
986355,4,0,0
986350,1,1778351,1847292
986350,2,1869864,1941906
986350,3,0,0
986350,4,0,0
986356,1,1510243,1579294
986356,2,1602919,1676594
986356,3,0,0
986356,4,0,0
986351,1,1780100,1850729
986351,2,1877187,1947842
986351,3,0,0
986351,4,0,0
986413,1,1779454,1853722
986413,2,1878438,1950356
986413,3,0,0
986413,4,0,0
986414,1,1777682,1847965
986414,2,1873351,1947044
986414,3,0,0
986414,4,0,0
986415,1,1868353,1937334
986415,2,1959621,2031663
986415,3,0,0
986415,4,0,0
986412,1,1666429,1738837
986412,2,1762541,1836318
986412,3,0,0
986412,4,0,0
986417,1,1306193,1380420
986417,2,1401968,1474578
986417,3,0,0
986417,4,0,0
986419,1,1508254,1575896
986419,2,1598767,1671016
986419,3,0,0
986419,4,0,0
986418,1,1305883,1376233
986418,2,1401316,1475644
986418,3,0,0
986418,4,0,0
986411,1,1802537,1875934
986411,2,1900735,1971969
986411,3,0,0
986411,4,0,0
986416,1,1104783,1173834
986416,2,1198418,1277652
986416,3,0,0
986416,4,0,0
986422,1,1777362,1846393
986422,2,1870996,1947393
986422,3,0,0
986422,4,0,0
986425,1,1102647,1170217
986425,2,1193701,1265799
986425,3,0,0
986425,4,0,0
986424,1,1867958,1938875
986424,2,1962394,2034250
986424,3,0,0
986424,4,0,0
986423,1,1780034,1849074
986423,2,1873827,1952480
986423,3,0,0
986423,4,0,0
986428,1,1510842,1580346
986428,2,1606921,1680467
986428,3,0,0
986428,4,0,0
986426,1,1306380,1375638
986426,2,1400634,1470942
986426,3,0,0
986426,4,0,0
986421,1,1665160,1733952
986421,2,1756558,1827173
986421,3,0,0
986421,4,0,0
986420,1,1800917,1870142
986420,2,1893915,1965732
986420,3,0,0
986420,4,0,0
986427,1,1304842,1372412
986427,2,1395139,1468687
986427,3,0,0
986427,4,0,0
987907,1,1125735,1194880
987907,2,1218955,1292596
987907,3,0,0
987907,4,0,0
987903,1,1352191,1421232
987903,2,1445608,1519713
987903,3,0,0
987903,4,0,0
987904,1,1351559,1426347
987904,2,1449129,1521310
987904,3,0,0
987904,4,0,0
987905,1,1267729,1337586
987905,2,1360462,1438956
987905,3,0,0
987905,4,0,0
987906,1,1350019,1417918
987906,2,1440416,1514345
987906,3,0,0
987906,4,0,0
987908,1,1352208,1421403
987908,2,1444917,1516913
987908,3,0,0
987908,4,0,0
987909,1,1485683,1554791
987909,2,1578031,1654673
987909,3,0,0
987909,4,0,0
987910,1,1350154,1423037
987910,2,1446807,1520790
987910,3,0,0
987910,4,0,0
987911,1,1575031,1644039
987911,2,1666903,1738961
987911,3,0,0
987911,4,0,0
987902,1,1800066,1869219
987902,2,1892388,1965815
987902,3,0,0
987902,4,0,0
986365,1,1799808,1870354
986365,2,1895630,1967757
986365,3,0,0
986365,4,0,0
986362,1,1105033,1174063
986362,2,1197598,1272834
986362,3,0,0
986362,4,0,0
986363,1,1307053,1376256
986363,2,1399323,1471648
986363,3,0,0
986363,4,0,0
986364,1,1306688,1375780
986364,2,1399424,1472846
986364,3,0,0
986364,4,0,0
986357,1,1800059,1870677
986357,2,1893248,1969772
986357,3,0,0
986357,4,0,0
986361,1,1667257,1736378
986361,2,1759209,1832023
986361,3,0,0
986361,4,0,0
986359,1,1869294,1938453
986359,2,1961539,2033471
986359,3,0,0
986359,4,0,0
986358,1,1666609,1738429
986358,2,1762600,1834621
986358,3,0,0
986358,4,0,0
986360,1,1867208,1936190
986360,2,1958865,2032857
986360,3,0,0
986360,4,0,0
986370,1,1868766,1939437
986370,2,1964028,2036848
986370,3,0,0
986370,4,0,0
986371,1,1104714,1173743
986371,2,1198397,1273451
986371,3,0,0
986371,4,0,0
986373,1,1306622,1375608
986373,2,1400149,1472338
986373,3,0,0
986373,4,0,0
986374,1,1508125,1578833
986374,2,1602229,1674351
986374,3,0,0
986374,4,0,0
986372,1,1305067,1372622
986372,2,1396386,1466922
986372,3,0,0
986372,4,0,0
986368,1,1778314,1847311
986368,2,1870239,1940641
986368,3,0,0
986368,4,0,0
986366,1,1802991,1872084
986366,2,1895321,1974848
986366,3,0,0
986366,4,0,0
986367,1,1664376,1734032
986367,2,1756664,1829064
986367,3,0,0
986367,4,0,0
986369,1,1777528,1846384
986369,2,1869186,1942597
986369,3,0,0
986369,4,0,0
986383,1,1510920,1581397
986383,2,1605623,1679952
986383,3,0,0
986383,4,0,0
986377,1,1668292,1737690
986377,2,1761228,1834725
986377,3,0,0
986377,4,0,0
986379,1,1102095,1171363
986379,2,1194317,1266541
986379,3,0,0
986379,4,0,0
986378,1,1869556,1937235
986378,2,1961824,2032520
986378,3,0,0
986378,4,0,0
986376,1,1867684,1941182
986376,2,1967535,2037957
986376,3,0,0
986376,4,0,0
986382,1,1305906,1373514
986382,2,1396263,1469843
986382,3,0,0
986382,4,0,0
986380,1,1307008,1376131
986380,2,1398627,1469149
986380,3,0,0
986380,4,0,0
986375,1,1664853,1735432
986375,2,1760213,1833432
986375,3,0,0
986375,4,0,0
986381,1,1305924,1373499
986381,2,1398191,1469020
986381,3,0,0
986381,4,0,0
986384,1,1800678,1868300
986384,2,1890811,1964975
986384,3,0,0
986384,4,0,0
986385,1,1664805,1732361
986385,2,1755046,1830212
986385,3,0,0
986385,4,0,0
986391,1,1306257,1375500
986391,2,1399458,1469892
986391,3,0,0
986391,4,0,0
986390,1,1306268,1375389
986390,2,1400061,1473726
986390,3,0,0
986390,4,0,0
986387,1,1776818,1846844
986387,2,1871025,1944454
986387,3,0,0
986387,4,0,0
986389,1,1105134,1175523
986389,2,1199276,1271262
986389,3,0,0
986389,4,0,0
986388,1,1867235,1936134
986388,2,1960390,2033681
986388,3,0,0
986388,4,0,0
986386,1,1776718,1845877
986386,2,1869189,1941743
986386,3,0,0
986386,4,0,0
986392,1,1507832,1577020
986392,2,1602029,1675423
986392,3,0,0
986392,4,0,0
986401,1,1506606,1579439
986401,2,1603048,1675696
986401,3,0,0
986401,4,0,0
986400,1,1304006,1375950
986400,2,1397699,1469380
986400,3,0,0
986400,4,0,0
986398,1,1103595,1172608
986398,2,1196627,1270317
986398,3,0,0
986398,4,0,0
986396,1,1776734,1850333
986396,2,1873801,1944444
986396,3,0,0
986396,4,0,0
986397,1,1869419,1939652
986397,2,1964925,2038664
986397,3,0,0
986397,4,0,0
986399,1,1306301,1375370
986399,2,1401001,1474996
986399,3,0,0
986399,4,0,0
986395,1,1868707,1939262
986395,2,1964220,2035264
986395,3,0,0
986395,4,0,0
986393,1,1665914,1733518
986393,2,1756938,1828684
986393,3,0,0
986393,4,0,0
986394,1,1665390,1736133
986394,2,1759603,1831159
986394,3,0,0
986394,4,0,0
986408,1,1306043,1375055
986408,2,1399318,1471304
986408,3,0,0
986408,4,0,0
986406,1,1866997,1937030
986406,2,1960384,2033782
986406,3,0,0
986406,4,0,0
986407,1,1105830,1176164
986407,2,1199372,1274831
986407,3,0,0
986407,4,0,0
986409,1,1307219,1374826
986409,2,1397490,1472442
986409,3,0,0
986409,4,0,0
986405,1,1779324,1850917
986405,2,1876510,1951566
986405,3,0,0
986405,4,0,0
986402,1,1801509,1871921
986402,2,1895690,1966290
986402,3,0,0
986402,4,0,0
986403,1,1664248,1733263
986403,2,1757366,1829619
986403,3,0,0
986403,4,0,0
986404,1,1777503,1845086
986404,2,1867996,1942848
986404,3,0,0
986404,4,0,0
986410,1,1507662,1576637
986410,2,1601212,1676300
986410,3,0,0
986410,4,0,0
986430,1,1667819,1737059
986430,2,1761038,1835873
986430,3,0,0
986430,4,0,0
986437,1,1778370,1852463
986437,2,1876043,1954208
986437,3,0,0
986437,4,0,0
986436,1,1308203,1377321
986436,2,1402578,1472938
986436,3,0,0
986436,4,0,0
986431,1,1803285,1872634
986431,2,1897502,1970768
986431,3,0,0
986431,4,0,0
986434,1,1102630,1173204
986434,2,1197514,1271552
986434,3,0,0
986434,4,0,0
986433,1,1868696,1937964
986433,2,1962044,2042094
986433,3,0,0
986433,4,0,0
986432,1,1777382,1845037
986432,2,1869080,1942684
986432,3,0,0
986432,4,0,0
986435,1,1307754,1376647
986435,2,1400495,1475985
986435,3,0,0
986435,4,0,0
986429,1,1507506,1575178
986429,2,1599084,1672552
986429,3,0,0
986429,4,0,0
986439,1,1665578,1736116
986439,2,1758569,1836968
986439,3,0,0
986439,4,0,0
986438,1,1804568,1872599
986438,2,1895712,1969425
986438,3,0,0
986438,4,0,0
986440,1,1781397,1851986
986440,2,1875075,1950344
986440,3,0,0
986440,4,0,0
986446,1,1509703,1578711
986446,2,1603115,1675056
986446,3,0,0
986446,4,0,0
986441,1,1778990,1848038
986441,2,1871026,1941615
986441,3,0,0
986441,4,0,0
986444,1,1306020,1375077
986444,2,1399127,1474231
986444,3,0,0
986444,4,0,0
986443,1,1102246,1171505
986443,2,1193550,1266912
986443,3,0,0
986443,4,0,0
986442,1,1867704,1936662
986442,2,1960263,2033634
986442,3,0,0
986442,4,0,0
986445,1,1306002,1374676
986445,2,1398734,1471107
986445,3,0,0
986445,4,0,0
986452,1,1104118,1174803
986452,2,1197903,1272001
986452,3,0,0
986452,4,0,0
986455,1,1508476,1578936
986455,2,1602464,1676110
986455,3,0,0
986455,4,0,0
986454,1,1305758,1374634
986454,2,1397266,1470696
986454,3,0,0
986454,4,0,0
986453,1,1801858,1869421
986453,2,1893316,1965313
986453,3,0,0
986453,4,0,0
986449,1,1668544,1736875
986449,2,1762431,1834558
986449,3,0,0
986449,4,0,0
986447,1,1307302,1374930
986447,2,1398054,1470240
986447,3,0,0
986447,4,0,0
986448,1,1664548,1735274
986448,2,1757430,1832979
986448,3,0,0
986448,4,0,0
986451,1,1869006,1938067
986451,2,1962672,2034888
986451,3,0,0
986451,4,0,0
986450,1,1869627,1937168
986450,2,1962881,2035698
986450,3,0,0
986450,4,0,0
986463,1,1306257,1375350
986463,2,1397901,1471665
986463,3,0,0
986463,4,0,0
986464,1,1507866,1576886
986464,2,1599967,1672094
986464,3,0,0
986464,4,0,0
986462,1,1305264,1374301
986462,2,1396840,1472766
986462,3,0,0
986462,4,0,0
986456,1,1803379,1871656
986456,2,1896318,1971408
986456,3,0,0
986456,4,0,0
986458,1,1779016,1848037
986458,2,1871737,1947618
986458,3,0,0
986458,4,0,0
986460,1,1867223,1939899
986460,2,1961725,2036365
986460,3,0,0
986460,4,0,0
986461,1,1103368,1173188
986461,2,1196308,1268207
986461,3,0,0
986461,4,0,0
986459,1,1777374,1846333
986459,2,1869596,1938292
986459,3,0,0
986459,4,0,0
986457,1,1664800,1733990
986457,2,1756566,1827181
986457,3,0,0
986457,4,0,0
986465,1,1799446,1908505
986465,2,1933836,2006165
986465,3,0,0
986465,4,0,0
986471,1,1305485,1373762
986471,2,1397364,1469549
986471,3,0,0
986471,4,0,0
986470,1,1103008,1173467
986470,2,1198475,1268756
986470,3,0,0
986470,4,0,0
986469,1,1868469,1937284
986469,2,1961636,2035039
986469,3,0,0
986469,4,0,0
986467,1,1779582,1850092
986467,2,1873385,1946714
986467,3,0,0
986467,4,0,0
986466,1,1666902,1736115
986466,2,1759707,1833894
986466,3,0,0
986466,4,0,0
986468,1,1776550,1846385
986468,2,1868882,1944105
986468,3,0,0
986468,4,0,0
986472,1,1305520,1376286
986472,2,1398529,1470598
986472,3,0,0
986472,4,0,0
986473,1,1509278,1581142
986473,2,1604653,1679720
986473,3,0,0
986473,4,0,0
986482,1,1508404,1578838
986482,2,1602990,1673340
986482,3,0,0
986482,4,0,0
986476,1,1305030,1375714
986476,2,1399328,1473970
986476,3,0,0
986476,4,0,0
986478,1,1868208,1940082
986478,2,1963484,2035562
986478,3,0,0
986478,4,0,0
986479,1,1799861,1872000
986479,2,1894356,1967872
986479,3,0,0
986479,4,0,0
986477,1,1779046,1846574
986477,2,1870380,1941628
986477,3,0,0
986477,4,0,0
986481,1,1304782,1376795
986481,2,1401942,1475610
986481,3,0,0
986481,4,0,0
986475,1,1666709,1742994
986475,2,1766034,1839434
986475,3,0,0
986475,4,0,0
986474,1,1507763,1577002
986474,2,1600235,1672293
986474,3,0,0
986474,4,0,0
986480,1,1667495,1741250
986480,2,1767953,1839936
986480,3,0,0
986480,4,0,0
986490,1,1304077,1373186
986490,2,1398955,1474679
986490,3,0,0
986490,4,0,0
986491,1,1508452,1576018
986491,2,1599714,1671796
986491,3,0,0
986491,4,0,0
986485,1,1778884,1846475
986485,2,1870518,1944183
986485,3,0,0
986485,4,0,0
986483,1,1801563,1872201
986483,2,1896098,1971241
986483,3,0,0
986483,4,0,0
986484,1,1667614,1739044
986484,2,1764714,1841975
986484,3,0,0
986484,4,0,0
986486,1,1778673,1846292
986486,2,1869971,1946431
986486,3,0,0
986486,4,0,0
986488,1,1105594,1174678
986488,2,1199591,1271612
986488,3,0,0
986488,4,0,0
986489,1,1305737,1375744
986489,2,1399090,1472618
986489,3,0,0
986489,4,0,0
986487,1,1868201,1938854
986487,2,1961838,2035455
986487,3,0,0
986487,4,0,0
986499,1,1305113,1377594
986499,2,1400680,1475878
986499,3,0,0
986499,4,0,0
986497,1,1105287,1174476
986497,2,1199600,1270077
986497,3,0,0
986497,4,0,0
986496,1,1867616,1940698
986496,2,1962871,2034916
986496,3,0,0
986496,4,0,0
986498,1,1305817,1374886
986498,2,1398568,1470615
986498,3,0,0
986498,4,0,0
986493,1,1666587,1735596
986493,2,1760811,1834307
986493,3,0,0
986493,4,0,0
986495,1,1779711,1848839
986495,2,1873644,1941204
986495,3,0,0
986495,4,0,0
986492,1,1800490,1872427
986492,2,1898962,1970913
986492,3,0,0
986492,4,0,0
986500,1,1508219,1577357
986500,2,1598951,1671140
986500,3,0,0
986500,4,0,0
986502,1,1665218,1734378
986502,2,1757769,1831521
986502,3,0,0
986502,4,0,0
986505,1,1868473,1938942
986505,2,1963334,2036982
986505,3,0,0
986505,4,0,0
986504,1,1868278,1937197
986504,2,1960790,2034438
986504,3,0,0
986504,4,0,0
986503,1,1778760,1847916
986503,2,1872336,1945993
986503,3,0,0
986503,4,0,0
986506,1,1105409,1174395
986506,2,1199904,1273324
986506,3,0,0
986506,4,0,0
986501,1,1665699,1739517
986501,2,1763900,1837516
986501,3,0,0
986501,4,0,0
986508,1,1305580,1375007
986508,2,1398484,1470796
986508,3,0,0
986508,4,0,0
986509,1,1510277,1579324
986509,2,1602635,1681807
986509,3,0,0
986509,4,0,0
986507,1,1307760,1378980
986507,2,1402785,1478907
986507,3,0,0
986507,4,0,0
987856,1,1778058,1848808
987856,2,1871839,1943872
987856,3,0,0
987856,4,0,0
987898,1,1778506,1849253
987898,2,1872858,1945448
987898,3,0,0
987898,4,0,0
1053626,1,1576354,1646892
1053626,2,1670389,1743155
1053626,3,0,0
1053626,4,0,0
986510,1,1665845,1733424
986510,2,1756357,1832011
986510,3,0,0
986510,4,0,0
986517,1,1666914,1736027
986517,2,1759377,1833293
986517,3,0,0
986517,4,0,0
986516,1,1866719,1935952
986516,2,1959079,2031359
986516,3,0,0
986516,4,0,0
986511,1,1778307,1851290
986511,2,1874960,1950187
986511,3,0,0
986511,4,0,0
986518,1,1870234,1941124
986518,2,1965460,2036281
986518,3,0,0
986518,4,0,0
986514,1,1777929,1847265
986514,2,1868900,1942754
986514,3,0,0
986514,4,0,0
986513,1,1666189,1735224
986513,2,1759158,1829666
986513,3,0,0
986513,4,0,0
986512,1,1867815,1936716
986512,2,1960405,2034670
986512,3,0,0
986512,4,0,0
986515,1,1779271,1848384
986515,2,1876746,1952315
986515,3,0,0
986515,4,0,0
986521,1,1666868,1735888
986521,2,1760116,1829047
986521,3,0,0
986521,4,0,0
986526,1,1306632,1377243
986526,2,1399727,1471271
986526,3,0,0
986526,4,0,0
986519,1,1870995,1938538
986519,2,1961502,2036394
986519,3,0,0
986519,4,0,0
986525,1,1306576,1375638
986525,2,1399079,1469604
986525,3,0,0
986525,4,0,0
986522,1,1868803,1937999
986522,2,1962828,2036022
986522,3,0,0
986522,4,0,0
986523,1,1668590,1740779
986523,2,1766045,1834219
986523,3,0,0
986523,4,0,0
986524,1,1102763,1172368
986524,2,1195429,1270419
986524,3,0,0
986524,4,0,0
987920,1,1867610,1938221
987920,2,1960794,2034471
987920,3,0,0
987920,4,0,0
987918,1,1800024,1869061
987918,2,1892752,1966926
987918,3,0,0
987918,4,0,0
987916,1,1777758,1848323
987916,2,1870930,1942113
987916,3,0,0
987916,4,0,0
987917,1,1440163,1511501
987917,2,1536106,1614538
987917,3,0,0
987917,4,0,0
987921,1,1779505,1848559
987921,2,1872645,1948215
987921,3,0,0
987921,4,0,0
987915,1,1350109,1419993
987915,2,1443154,1515260
987915,3,0,0
987915,4,0,0
987912,1,1350161,1420590
987912,2,1443205,1518307
987912,3,0,0
987912,4,0,0
987913,1,1800256,1869135
987913,2,1892009,1964156
987913,3,0,0
987913,4,0,0
987914,1,1267572,1338106
987914,2,1360629,1435904
987914,3,0,0
987914,4,0,0
986527,1,1508256,1579858
986527,2,1603871,1677379
986527,3,0,0
986527,4,0,0
986520,1,1780241,1849312
986520,2,1871794,1945365
986520,3,0,0
986520,4,0,0
1053489,1,1800733,1871350
1053489,2,1895692,1972270
1053489,3,0,0
1053489,4,0,0
987924,1,1267582,1338570
987924,2,1362550,1434642
987924,3,0,0
987924,4,0,0
987922,1,1351380,1420531
987922,2,1443139,1516745
987922,3,0,0
987922,4,0,0
987923,1,1351166,1421775
987923,2,1444491,1518670
987923,3,0,0
987923,4,0,0
987925,1,1350064,1420734
987925,2,1443375,1525509
987925,3,0,0
987925,4,0,0
987926,1,1802177,1872774
987926,2,1895925,1971029
987926,3,0,0
987926,4,0,0
987927,1,1485738,1557785
987927,2,1580541,1652575
987927,3,0,0
987927,4,0,0
987928,1,1575476,1644445
987928,2,1667997,1743325
987928,3,0,0
987928,4,0,0
987929,1,1350210,1420950
987929,2,1444099,1517830
987929,3,0,0
987929,4,0,0
987930,1,1125033,1194054
987930,2,1217821,1290154
987930,3,0,0
987930,4,0,0
986528,1,1804261,1874341
986528,2,1897508,1974143
986528,3,0,0
986528,4,0,0
986529,1,1666062,1738073
986529,2,1760889,1835938
986529,3,0,0
986529,4,0,0
986533,1,1102515,1173484
986533,2,1196881,1271848
986533,3,0,0
986533,4,0,0
986534,1,1306335,1375332
986534,2,1399357,1473108
986534,3,0,0
986534,4,0,0
986535,1,1507982,1578527
986535,2,1601421,1677963
986535,3,0,0
986535,4,0,0
986532,1,1305302,1377734
986532,2,1401361,1472951
986532,3,0,0
986532,4,0,0
986530,1,1867447,1935036
986530,2,1959095,2034119
986530,3,0,0
986530,4,0,0
986531,1,1869224,1938630
986531,2,1961993,2034043
986531,3,0,0
986531,4,0,0
986536,1,1666384,1737523
986536,2,1760866,1834409
986536,3,0,0
986536,4,0,0
987931,1,1890395,1959447
987931,2,1982034,2054504
987931,3,0,0
987931,4,0,0
1053493,1,1801794,1873825
1053493,2,1896455,1973791
1053493,3,0,0
1053493,4,0,0
987938,1,1127821,1196854
987938,2,1221017,1294970
987938,3,0,0
987938,4,0,0
986543,1,1306750,1377425
986543,2,1402110,1476781
986543,3,0,0
986543,4,0,0
986544,1,1665846,1736402
986544,2,1760075,1835194
986544,3,0,0
986544,4,0,0
986545,1,1508299,1578900
986545,2,1603684,1678855
986545,3,0,0
986545,4,0,0
986542,1,1103369,1175403
986542,2,1198480,1274270
986542,3,0,0
986542,4,0,0
986540,1,1777542,1848184
986540,2,1872653,1943415
986540,3,0,0
986540,4,0,0
986541,1,1868304,1938803
986541,2,1965910,2037957
986541,3,0,0
986541,4,0,0
986539,1,1869035,1938098
986539,2,1960005,2033598
986539,3,0,0
986539,4,0,0
986537,1,1800994,1871586
986537,2,1894678,1969817
986537,3,0,0
986537,4,0,0
986538,1,1665906,1733545
986538,2,1757246,1832441
986538,3,0,0
986538,4,0,0
987932,1,1350063,1423542
987932,2,1446834,1523755
987932,3,0,0
987932,4,0,0
987933,1,1440048,1509117
987933,2,1532239,1609490
987933,3,0,0
987933,4,0,0
987934,1,1439993,1510576
987934,2,1533691,1605793
987934,3,0,0
987934,4,0,0
987935,1,1800049,1872191
987935,2,1894702,1971265
987935,3,0,0
987935,4,0,0
987936,1,1215406,1287756
987936,2,1311267,1385092
987936,3,0,0
987936,4,0,0
987937,1,1350008,1419235
987937,2,1442142,1515310
987937,3,0,0
987937,4,0,0
987939,1,1665307,1734419
987939,2,1759366,1834514
987939,3,0,0
987939,4,0,0
987940,1,1350520,1419673
987940,2,1443872,1519606
987940,3,0,0
987940,4,0,0
987941,1,1351888,1422476
987941,2,1445425,1518401
987941,3,0,0
987941,4,0,0
987899,1,1867782,1938712
987899,2,1961710,2037230
987899,3,0,0
987899,4,0,0
987919,1,1777909,1846940
987919,2,1870378,1943923
987919,3,0,0
987919,4,0,0
987897,1,1800087,1872991
987897,2,1896128,1970751
987897,3,0,0
987897,4,0,0
987901,1,1779428,1850670
987901,2,1873468,1947365
987901,3,0,0
987901,4,0,0
987943,1,1268024,1338656
987943,2,1361186,1436576
987943,3,0,0
987943,4,0,0
987942,1,1575403,1646116
987942,2,1668866,1741560
987942,3,0,0
987942,4,0,0
987944,1,1349953,1419005
987944,2,1441554,1514599
987944,3,0,0
987944,4,0,0
987945,1,1350111,1431205
987945,2,1453754,1528791
987945,3,0,0
987945,4,0,0
987946,1,1082772,1152984
987946,2,1175990,1250206
987946,3,0,0
987946,4,0,0
987947,1,1800970,1870528
987947,2,1894193,1966189
987947,3,0,0
987947,4,0,0
987948,1,1485191,1555862
987948,2,1578549,1657542
987948,3,0,0
987948,4,0,0
987949,1,1350029,1422551
987949,2,1446107,1521275
987949,3,0,0
987949,4,0,0
987950,1,1125080,1192607
987950,2,1216792,1290399
987950,3,0,0
987950,4,0,0
987951,1,1440673,1509831
987951,2,1532704,1610988
987951,3,0,0
987951,4,0,0
987958,1,1800426,1870124
987958,2,1893731,1967284
987958,3,0,0
987958,4,0,0
987952,1,1125215,1195744
987952,2,1218837,1294458
987952,3,0,0
987952,4,0,0
987953,1,1485309,1556244
987953,2,1579007,1652160
987953,3,0,0
987953,4,0,0
987954,1,1575055,1649282
987954,2,1672485,1744938
987954,3,0,0
987954,4,0,0
987955,1,1260045,1329107
987955,2,1352278,1424356
987955,3,0,0
987955,4,0,0
987956,1,1800041,1869069
987956,2,1892333,1965091
987956,3,0,0
987956,4,0,0
987957,1,1260025,1331669
987957,2,1354168,1433666
987957,3,0,0
987957,4,0,0
987959,1,1867581,1938412
987959,2,1962611,2042572
987959,3,0,0
987959,4,0,0
987960,1,1350117,1419324
987960,2,1443452,1515643
987960,3,0,0
987960,4,0,0
987961,1,1352083,1421332
987961,2,1444422,1517394
987961,3,0,0
987961,4,0,0
987962,1,1350415,1420444
987962,2,1443935,1514424
987962,3,0,0
987962,4,0,0
987963,1,1350849,1423248
987963,2,1445974,1520025
987963,3,0,0
987963,4,0,0
987964,1,1350380,1419497
987964,2,1442008,1519267
987964,3,0,0
987964,4,0,0
987965,1,1350133,1419237
987965,2,1442892,1513398
987965,3,0,0
987965,4,0,0
987966,1,1353152,1422399
987966,2,1446439,1518556
987966,3,0,0
987966,4,0,0
987967,1,1350848,1419876
987967,2,1443419,1514232
